InflBiomarker,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150
20.15344115,3.696718757,9.792591979,4.045160334,5.208490298,0.56323465,4.789383682,7.270193318,3.300745725,3.725845905,5.290317462,4.24796067,3.09294416,10.11726433,1.797497137,2.94958766,0.967081294,6.020427352,2.944591308,2.721448494,3.883201513,5.501265148,7.407957361,4.621467537,6.62168693,3.876225913,6.720902038,4.624005155,4.91076198,3.663439725,6.060177807,5.098159153,3.801956149,5.686455882,3.928570663,4.328887992,6.057771402,5.311116936,3.734186056,5.323072542,4.557800112,4.737630322,6.45444248,6.60578663,4.113263181,4.239034199,4.729772139,4.768670163,5.690539652,4.329673873,4.998589742,3.979223963,4.657734912,7.189564831,4.097705143,4.181460358,6.495692526,6.161599021,4.739264526,4.97542284,4.88972925,5.554765281,3.197073977,4.262500544,5.54196165,4.351881882,3.961208868,5.148887718,3.445081792,3.902142303,6.256603297,4.39068959,4.756432206,6.005547599,5.434895957,7.494507037,6.427856023,4.772184674,4.218083782,5.690969782,4.441798793,6.525927055,4.812916969,4.009919207,4.990706046,5.828377566,4.306752582,5.504509454,3.80500889,6.693716443,4.943719088,3.782649978,6.143615631,5.182415614,4.531759417,2.429801383,5.13752527,5.743175887,5.518561624,5.1987568,4.610028001,5.147357478,4.937071802,6.523516791,3.462354587,4.87230974,4.614942793,3.983050235,4.566305404,4.851387055,3.059442143,4.65587266,5.069989714,5.424926306,5.040504891,6.439905657,5.147448403,6.2763072,5.558889029,2.243775402,5.985959235,4.210205309,5.746001104,4.847762058,4.933718085,3.186737168,2.856433818,5.466772728,5.62921212,5.697303809,6.669852495,4.736535029,4.380082913,5.64493591,4.161351048,4.199070959,5.27988694,7.420509184,2.907620199,6.388024259,3.779256494,5.544724505,6.526135186,4.839646716,5.10672147,4.339042445,4.590034548,3.729844855,2.615866953,6.115130403,4.859776339
25.4775688,3.579937822,6.877402427,2.61825178,1.449587762,1.036815776,6.385156758,4.036686801,3.021704487,1.420631505,6.481120328,2.253910512,2.48476518,3.828723739,2.12908966,3.278209286,0.858149328,6.239428233,5.515972484,2.844554949,6.868355771,5.767422467,5.117411855,5.659285345,4.058480769,3.131403723,4.105414523,4.064616329,4.764907508,4.443605048,4.826148516,5.413284688,4.604330682,4.449928066,6.313168591,5.192548729,6.379433746,5.202380584,6.034690527,5.385195877,4.310537397,7.048402187,3.075780257,6.316681651,4.881379828,4.683707486,4.887325786,4.57046348,5.466171835,5.597986337,5.416426843,3.595366889,6.150420573,5.656074727,5.065202297,4.673957546,4.298876242,6.359987326,4.21652826,4.542803449,6.76445895,3.45176412,5.990781929,5.896522483,5.133059514,6.51759681,4.537337429,5.765398826,4.074459265,2.52704118,4.764636095,5.637470042,3.447258613,4.508360266,5.728222134,6.216055871,5.925714113,4.610030368,6.65359066,5.572633963,4.166360439,5.594712921,2.362953845,6.01678112,6.256529183,6.07691398,4.576982405,5.716331993,5.735572287,7.080954803,3.597341653,4.941119148,5.931910441,4.92858143,6.325002992,5.024443211,5.104821399,6.117544677,7.056549993,3.766153419,4.789293409,5.595630971,5.936890286,4.341633446,4.791958458,4.084480236,3.762312144,4.759108575,5.73792027,4.857710717,3.638340879,6.293512758,5.076809915,4.223318398,4.884074641,6.334292962,3.81417432,4.704653058,4.946655532,5.197028283,4.400938341,4.914715658,3.55252024,3.868162672,4.632115666,4.546545683,4.034970734,5.174587193,5.421397633,5.770033333,3.622806541,6.06533609,4.552502535,5.365232426,5.859516278,6.460655202,3.259283585,5.410629619,5.525988841,6.840536978,3.542058148,4.281855482,6.97007549,5.097625786,4.691505042,5.667996277,3.702987656,5.693832339,6.911650159,2.976166156,4.19255596
26.34768685,5.121113128,12.7434753,4.266315524,6.082796378,0.851136595,5.341214998,7.985767527,2.020732241,5.377626437,9.358164967,5.34294226,1.572780288,4.830094328,2.414946894,2.915484651,1.120268847,9.63589072,5.561041948,3.04535577,4.768245147,6.373725399,5.32883794,5.976955105,4.770178338,4.572571739,7.188099127,6.147716585,5.282078958,5.914711709,3.911341497,3.912012102,6.013008902,4.131279713,4.606415406,3.908606304,4.847986289,5.471722428,5.666954191,5.88726476,7.914226098,5.073698863,4.682776256,7.330347531,5.537530986,5.225272236,4.765306115,4.876560417,8.562644741,5.019447825,5.928071743,3.588831042,2.510823133,5.086621416,3.410588801,3.277440415,3.754847004,5.192520989,3.966851624,4.039286822,6.399958801,5.103939967,4.727719147,3.744352435,5.228103115,6.077368729,4.390509239,4.660477198,4.625769243,4.512460311,3.935076417,6.240407327,4.134737583,4.781934382,5.693941566,5.385265672,5.505905127,3.268788638,4.579105626,5.105157042,2.652906741,5.564727288,6.478857388,5.217875479,5.207731881,5.117827028,6.016595288,4.533794952,3.843673029,4.432580558,4.570830212,5.18507685,4.997375806,4.233898773,4.582518033,3.588926577,2.299098438,4.505513477,5.153849874,4.277770663,6.021308943,3.018524499,4.045493806,6.176857335,5.005226743,4.939187154,4.692285703,6.188668889,4.64868971,4.548218888,4.048066798,5.360775056,4.587128347,4.587126042,3.136434844,5.263072014,4.716861848,4.411054512,6.346478086,5.843085799,5.016848535,4.333728063,2.963215008,5.3318347,6.48357369,3.878769327,5.140163978,5.071972837,7.432855243,7.496351846,4.731693529,5.741383331,4.28464015,6.062826923,5.563701576,5.405773182,5.790388344,5.680978096,4.068566007,4.699670291,6.175066981,5.186616269,5.21121716,6.274259674,6.152798325,6.164630326,3.794977683,5.946629637,5.534175905,5.524967075,5.812210072
27.9732467,3.945757386,6.559910311,3.801900493,5.415736567,0.727776662,7.055507422,11.09034901,3.034500567,3.022801721,9.804279088,4.40942914,2.351620784,7.680125315,1.922160791,3.033838454,0.927797576,6.552374573,5.203179848,2.540482959,5.235116601,4.31583186,4.951636405,5.001743438,5.340581289,5.980062548,5.931190331,5.471895525,5.254364693,3.595616909,3.810876999,4.768395366,5.039721409,4.729844953,3.554826669,5.256971868,3.429040493,4.610686193,5.362852729,4.19241837,6.939422852,3.657272631,5.913258225,4.374951865,3.793294562,3.493819351,4.518572901,5.266524012,4.376882752,5.665370674,2.912967578,5.365625679,3.154279903,4.758864619,6.10702743,5.876757393,3.644500874,3.879488454,2.080319128,5.747773499,4.760708282,6.559285731,4.821749783,3.504210053,4.743058654,5.717299289,4.471592789,4.795074204,5.348931178,5.494538497,5.341968558,4.835044544,5.929609151,2.503858508,4.93312961,4.104542243,4.082356829,4.301513102,7.665021517,5.278501241,4.293036173,6.063366835,5.440469586,4.427294655,5.030830082,4.480825803,5.993880404,6.438585043,3.448366293,5.962906487,5.629811947,5.122770959,7.030706087,6.396197427,4.152361426,5.298051676,4.254909283,4.205507873,5.272751109,4.464686948,4.401800942,4.727254568,5.247717938,7.396846681,6.628718347,4.909201688,5.58993776,3.530420852,4.012481764,5.336829865,5.205112191,2.994121635,5.115898806,4.147502033,4.379222784,7.10025917,3.852831508,5.389942671,6.173397891,4.64569234,5.593810954,7.473171611,3.826856219,5.00307645,5.496653877,5.468254235,3.714441058,3.880930857,2.049335529,6.409626151,5.046372143,5.960857005,4.291743944,6.564334641,3.988446216,6.436096332,6.306232432,4.339953381,4.642537104,5.688840479,4.8007663,4.501310809,3.425826897,5.347670719,6.833400861,5.990923502,4.736533086,4.199662667,3.865369876,5.277293728,4.374334276
22.45327021,2.730379918,7.503831253,3.49830784,4.3064245,1.489534393,5.821345748,5.467561688,3.00613001,5.061344747,5.502249409,3.165821885,1.118545384,7.657637667,2.387993625,2.736116823,0.916169018,4.757277317,4.040339232,3.150257661,5.132517546,4.104556931,1.401076323,3.020527062,4.378672661,4.439679981,3.926779466,5.148110193,5.286305661,4.315429702,6.032082711,3.720335683,4.877267984,4.785608397,5.638059355,4.627729355,4.667842171,5.148940945,5.193546124,5.301003266,3.595948595,4.593413738,5.188327446,6.262432564,5.820591861,6.292980794,3.797945236,4.240689575,4.871250238,4.735432837,4.15470215,7.791771549,6.827153848,5.337544674,5.282024962,3.172635947,5.228759747,4.930749846,7.382488952,4.256016646,4.716527961,4.495954207,3.8282641,4.985637594,6.143011263,4.355710727,5.228591654,6.617546879,4.352572686,4.552274837,4.354009277,4.655237405,5.520276117,3.587655674,3.874983946,4.072098583,4.810286625,5.121794687,5.899130411,4.611745842,4.342286808,5.464013291,4.025270788,4.427272785,4.361838554,6.189189501,5.533028784,4.90526529,5.13069609,6.252315639,6.093055067,5.123937364,4.829120704,3.627898682,4.303926797,5.535675186,3.706334793,4.928542504,5.505031558,5.456981825,7.654523419,4.813279487,4.266082029,4.636002963,4.585605681,4.294255295,6.032437797,4.40820544,5.091118218,7.349297112,6.29079671,4.155199471,6.345149352,5.759779788,3.964843783,6.099055408,6.550219396,2.566103433,5.380497794,4.402416773,5.227343236,4.450176816,4.830190343,4.368528038,4.697130395,5.207637961,5.89826921,2.49092507,6.102712548,2.627737677,5.842348163,4.377500403,3.479309811,4.557558977,5.602752523,3.567591988,4.12710457,4.479477142,5.186284712,8.016318148,4.634664699,4.417732318,5.034234963,6.406763114,5.395562,3.806347995,6.087092366,4.84610519,6.180820408,5.007877855,5.592284367
26.10899067,5.552512315,9.80962107,4.086413715,5.212818407,0.612851212,5.516182605,4.811953675,3.127396522,8.09673126,6.038002242,4.606543014,2.59824866,7.97790596,1.62799924,3.00218596,1.142728287,14.49196178,3.168041613,3.461588593,4.628603648,3.948318329,6.053680806,4.774825889,4.445440495,2.665027411,3.552289425,3.033699747,4.552191394,5.184877619,5.046753492,4.805862718,6.623885465,6.679125632,3.400457688,5.553870036,6.360191202,4.722256664,5.434471512,3.834785023,6.102946773,4.017454475,2.7306756,4.819491493,4.600224959,4.746139024,7.287140735,3.934188309,3.412986482,4.060231435,5.280389033,6.810722363,4.700384152,4.39352892,4.111630008,3.511834808,4.462236782,5.464480787,6.259033951,5.276426993,4.572851404,4.611703855,5.33054017,4.463106112,3.780891009,8.096278463,2.726440164,4.965190111,5.637333166,4.500781327,4.122142805,4.861987955,3.176981452,5.64183792,1.924890318,5.952656311,4.454041341,5.685526641,4.431636362,5.227374332,5.12715513,4.049742691,5.71948859,5.137217784,3.601072791,4.203954495,3.437672008,5.633816173,4.157354559,2.902809912,6.488436834,5.432886856,5.362990114,5.614919049,5.092485359,4.143629712,5.693296558,4.073895338,3.860837604,4.378194766,4.748634504,4.588166308,3.903841884,5.384695569,6.687206916,3.454786552,5.436370204,6.159183893,6.180590165,6.501967778,4.179075704,3.420475453,5.78709662,4.895166405,6.585358977,3.882314773,6.005666514,6.650184581,5.47060326,4.009882537,4.539713932,5.006994413,4.924847099,5.042503869,4.80993525,5.291091968,6.172610788,6.026664163,4.923324967,3.602633085,5.417596434,5.25345247,4.280920432,4.685585613,6.502734193,5.761177222,4.841854477,5.75013879,5.713741601,4.639953526,3.375910954,4.035073527,7.180935471,4.413678418,4.308840371,6.632078569,5.008136742,4.615623115,5.306219328,3.445607313,5.184166202
25.39337568,3.942309655,8.697209701,3.370466593,4.331936612,1.234432956,4.378387711,5.745891212,2.903194257,3.245557045,8.345540054,3.865208661,3.20685175,6.574204881,2.251341755,2.745414878,1.162340137,4.966584315,5.640171241,3.038972346,5.51259701,4.679508301,4.69283192,4.340770323,4.347185967,4.308664076,6.73626911,4.034639488,4.804364824,6.265255718,4.918086996,4.661938178,2.390579648,4.273510742,5.540654614,5.277450687,6.587021464,6.009017559,3.662061861,5.88724374,4.945982189,5.501470916,3.299505084,5.221396067,4.896373192,3.580990801,3.630776353,3.095286828,4.841387093,6.241752809,6.173965991,4.028946968,3.191031332,4.904823948,4.381424572,5.863236314,4.144496621,2.545531672,6.484395737,4.298152544,7.005034087,4.77635479,5.363096406,6.318691396,4.489075456,4.480386155,4.479158534,4.302310912,7.761949408,4.379905528,5.140977082,7.303655486,7.719753553,5.715900652,5.920070305,4.399651152,3.775429459,3.042691291,5.302043275,5.891976517,7.276065923,5.744585599,3.507480036,3.538637379,5.768227588,5.905858843,3.904508993,4.385483375,5.118238324,3.872975192,5.662436697,6.574431233,3.241599749,5.321248691,4.106449873,4.684051158,6.245210601,5.186708169,3.323392252,4.306402258,5.772324693,5.003411792,5.856696554,4.27664468,5.889246495,5.123633291,4.087467845,6.349001708,3.226783083,5.243469389,3.608547065,5.656818776,5.702769376,5.616586813,5.186525855,6.103814559,5.55411018,3.085279641,5.245366148,3.455381918,4.519411147,7.909663152,6.137570491,3.839316315,4.512064718,4.378341409,4.82862028,7.186746176,3.291003418,6.018979764,4.374965655,3.713138761,4.649802713,6.715719398,3.055754205,6.907083937,4.181967895,2.561752595,4.383127947,4.364066036,5.410776224,4.268852514,5.675127603,5.212727068,4.914584768,6.224493746,5.940693116,3.606846663,3.253793686,2.632970894,3.810421121
21.70377648,3.74179304,10.4281974,2.447966482,3.865739575,0.836498839,7.148104139,5.65695673,1.020342198,5.768852554,5.090767554,3.469925914,1.339307374,6.867639074,2.911494404,3.014031544,0.885946931,10.94788721,4.410517954,3.175469972,2.822425586,4.453067374,4.162855731,4.677958528,2.839609517,5.256153046,6.287908092,4.99971962,4.601307427,6.954221891,7.066254262,5.452425568,6.347103117,3.464938752,5.571290154,4.870926969,4.813302327,5.640015137,3.746431269,4.710540016,5.630889486,6.289191209,4.25009418,3.917824366,4.770254419,5.408214883,4.703057573,4.974371277,6.404165941,6.218370307,4.606372336,5.244801643,3.582701511,5.138705334,4.175137431,4.68432093,4.310506119,5.273377997,2.407960114,4.038885691,1.474458561,5.067208484,4.865926729,6.559347122,4.844096725,4.93790687,4.358231793,6.539847183,5.242114446,5.442358245,2.460930741,5.42043991,7.06937776,7.992532041,4.055327719,4.411418929,5.392097935,6.415388081,3.656039848,4.777857044,4.500878618,5.795208821,5.147028408,3.362085807,7.231908914,2.199517998,5.019629268,4.819193881,5.845262172,8.880431358,2.699007268,4.301242231,6.784627384,5.598286222,6.292363712,6.276446788,5.98552746,5.567487169,6.289673867,4.464065948,5.217820519,4.46894437,3.766029818,3.416368606,4.38487459,4.656823942,6.809516589,3.515408841,3.703466751,4.389294738,4.25938423,4.573076411,4.668306304,5.651161669,4.747244158,3.935576702,5.997071534,4.566263965,4.958110499,3.147333784,4.732524644,4.087823306,6.32196922,5.159132687,5.882165687,4.251087195,6.557216179,5.894258752,5.293191925,6.048618686,6.306544919,6.070331929,4.235324335,3.974842039,5.008696019,5.107266373,1.890211509,2.923664192,5.481030743,5.523121584,3.810241035,4.02832632,5.101380396,5.793907184,4.655376461,2.695710894,5.100690385,4.046047418,5.816471413,6.458050417,4.243555989
24.72526018,4.209519021,7.72300795,3.216928061,4.47241729,1.180014708,6.025804872,8.327783243,1.324671786,5.634428596,6.774541824,3.120528031,3.887216591,4.815616779,2.266985473,3.010819336,0.915732493,5.060421067,5.253786814,2.661216092,4.35159663,5.181925292,4.566084218,4.417587512,4.636859145,5.342323257,5.843414325,5.070117498,4.444566723,3.681061769,6.085758549,4.509776556,5.191864471,5.766503074,6.036333579,6.499618921,3.475984825,4.204282113,3.503416028,5.382327207,3.048862666,4.690867715,6.216397987,4.4605822,4.960938154,5.284745859,4.241844186,3.838722951,4.566405739,6.592167183,7.581363524,5.255913424,4.075525897,5.493257978,2.355870209,2.130320682,4.048961481,3.638752355,4.890838419,3.275851956,3.82540885,6.188587355,5.086129241,4.370574159,4.774211874,5.495661374,7.077140776,4.427190889,3.332579486,6.249465168,5.458100117,5.579580209,4.035093726,3.825021426,5.35862431,4.879739177,3.586729489,4.641348399,5.941501478,4.650068217,7.019681598,5.146355127,4.319959009,4.102360052,4.852168299,3.275318327,6.119473508,6.850684401,3.511013177,5.549837981,4.146550594,4.369206528,5.816051751,4.254218686,3.436158542,5.005412598,4.188708127,6.241809222,3.337566816,5.12478663,5.312249948,3.836492095,5.691118292,4.981254105,6.735703381,4.799897866,5.087576383,5.508581257,4.907824264,5.702084936,3.584678093,7.106741332,5.848845989,5.345965507,5.606256379,6.829948544,4.738688872,4.243215676,4.729833519,6.861516767,3.994069536,4.99022786,5.808570963,4.956389292,6.059245667,5.182821129,4.902524669,4.890036286,4.680580305,4.884778426,4.8320552,4.740615064,7.165167347,6.895500233,4.672935027,3.876951887,3.813710363,6.536106292,4.575760445,4.97366719,5.674541129,4.575126857,7.079614914,3.678001305,5.997049103,4.060733053,4.481937557,5.402355891,4.221689018,5.21367472,5.59089851
22.73919792,4.093123969,8.848913931,3.564682212,5.552908315,0.577857824,5.311515478,8.952284247,2.808098105,4.733358683,8.545316705,6.92646711,3.892234251,8.566507141,2.059243944,3.188283779,1.08425582,14.21064458,5.022535931,2.850440336,4.640268922,4.681867512,5.244957685,6.365361807,3.41562558,3.851881695,4.25812974,2.809958417,6.089401821,5.95406537,5.533356583,4.378162035,4.61973753,2.267733525,4.186747095,5.637253231,5.029436859,4.708147829,3.48879733,6.797236877,5.31726487,5.460139411,3.747115609,4.148975389,4.883804245,5.922642954,5.73818913,5.069021545,5.501681129,6.339544357,5.149574429,4.397004683,7.612548401,5.604716924,2.726281831,6.031685398,5.66397822,7.142750262,5.022239973,4.042586619,6.208739399,3.773399074,4.983072664,3.888305661,6.403986715,4.606464285,3.004767803,5.148642732,7.148397366,6.517960021,5.902879864,5.922892143,5.063298367,2.995488567,5.80520295,4.753948401,6.107281741,5.264355932,4.757443804,5.142197489,5.744417055,3.044302246,3.700923416,4.546677842,3.273196478,3.86741057,4.490744987,7.405939078,5.279929491,4.700894887,5.131586877,3.772578922,5.696532812,3.640967664,3.78413031,4.88468691,5.478984692,6.089517155,5.393418638,4.947994096,4.55141848,7.173734268,4.662949989,4.728714871,5.253987344,5.743215486,4.980174987,6.215434557,2.981378844,4.373532903,5.833323076,6.524950841,5.483444159,4.765824076,6.825026331,5.004844168,4.797373525,4.438817891,6.135565467,4.489763597,5.139828549,2.785018253,3.429373609,6.767322412,5.819634845,6.617800453,7.106955882,6.413871103,3.423958607,6.032561246,6.274307629,4.080479793,6.111187171,4.474042196,7.071054521,5.664557788,5.845840664,4.014916764,5.084601996,5.600710603,5.801905584,5.502417961,4.331110245,4.586749243,4.736040795,5.60981554,5.88025049,4.223872167,6.242088794,5.514763991,5.777063383
24.12352881,4.682443603,9.275317293,1.276995598,3.902934422,1.07763975,5.266327352,9.542858468,3.6764593,5.230191712,5.614112722,4.639129256,3.336516847,10.53328015,2.004976685,3.095620295,1.060449192,10.17511297,3.457182307,3.078469675,4.491356602,6.478074676,5.212329574,5.567773327,5.295952363,3.584026108,5.52570966,6.07147655,6.641201993,5.267170258,4.020779768,3.967017601,6.85462048,5.172592306,4.819611974,4.300926384,4.909323077,6.135804157,6.499077806,5.000948848,4.203091652,3.991852827,5.228242713,5.493869519,5.539326169,4.184270102,5.814977682,5.365697779,6.228903132,3.748899037,5.278099916,6.601990389,5.223115895,4.601197395,6.824030291,5.094175696,4.962641686,5.63122179,6.44154806,6.985872063,2.472980641,6.304651714,4.411046199,5.553407399,8.159053493,4.873500558,4.293095151,6.780361843,6.530394732,5.007209251,5.185163768,3.871443239,5.892005241,6.152139092,4.687609517,5.533045348,4.009727519,6.349467692,1.937128977,3.504774805,6.415087487,5.114570606,5.697601573,3.528496158,6.878672527,6.381679816,5.35098296,3.691667438,6.876200293,4.479723283,5.276632948,4.064197713,4.408124162,6.959731325,5.529957076,5.241239576,6.432059872,5.225488922,6.040083268,5.801009898,5.035707189,5.277073925,4.919660374,5.359053515,3.935276634,5.412325191,4.550234658,4.26302493,3.999614436,4.774718304,5.473102832,5.623111542,7.156143268,6.001670287,6.022611487,3.520993505,3.828247913,4.319370109,4.147324842,5.188564877,6.036348942,5.403387534,7.997571066,4.61743783,3.671550204,3.691709322,5.226165423,4.662581191,6.521959919,5.377514449,4.85801749,7.079524793,3.922501885,6.477241474,3.765868512,7.887878404,7.255241535,4.811514077,5.925399583,2.570419023,4.003432802,5.44335559,4.533814461,4.98235115,4.406482978,6.875959335,6.272187529,4.31419431,2.543715409,3.872053448,3.795470345
27.02581504,4.920053626,7.424991803,4.744896495,4.081985562,1.077577567,4.193252738,8.399096947,4.582593946,3.903615541,7.820272018,2.695082744,3.286612062,7.533362702,2.407913801,2.596005482,1.046226292,12.08612377,4.241639256,3.244903422,4.020996059,5.143379426,3.237522992,6.922246206,3.713057288,5.994211703,6.460109907,5.210293346,3.986729623,5.66683893,5.157602461,6.039646821,5.598091913,6.997282497,7.111177536,3.319987541,4.872466234,4.852576602,5.049681042,5.09916661,5.753483452,4.01194012,6.149250826,4.019082074,6.799427564,3.418702679,3.976020123,4.365154608,4.40535102,3.071355699,4.851578569,3.322942514,4.729446062,5.119066108,4.166453361,5.217382662,6.088589641,4.16282506,4.861578175,5.477922923,5.702077786,5.999741876,4.695479851,5.692890073,5.615931001,4.775708451,4.956735132,6.877497048,5.419418884,5.206846994,4.048473977,4.66905062,5.998022583,5.429061664,4.862601237,4.513211661,5.252887876,3.821207783,4.460692589,6.052881399,4.56299448,5.899178846,4.616497136,5.980680424,4.827234813,3.315986464,3.168003667,4.898133963,5.783209234,3.012934571,3.870210597,5.411184756,3.463067171,5.14674519,5.471307383,5.251748669,5.61776898,3.641271915,6.293206609,6.507115661,4.208526619,4.589673505,6.225606683,6.19728854,5.620621849,3.774786504,5.126207011,4.732120644,6.249937402,6.731514327,6.003757692,4.933498789,6.095281928,4.002701189,6.457897201,4.741550043,3.231787586,5.296359385,4.655012559,4.038313051,3.473413213,3.210952227,5.312654246,4.438700361,4.421001159,5.940837848,5.682638451,6.965538968,5.634603097,6.557666908,5.827585665,5.478656867,5.77341177,5.108311065,4.729588559,3.596910054,5.806601595,4.355617803,4.178416955,5.620056185,6.553444033,5.73900826,4.81554374,3.421633223,4.26755451,3.906453678,6.062385154,4.228075287,4.240209666,4.603348676,4.424439841
21.2726809,4.160586127,10.59256752,3.095185555,5.660440304,0.760391822,4.509569263,10.33859205,4.332803259,8.586762145,3.088300422,3.368664129,3.56672111,10.46294228,1.68542816,3.041222343,1.052207115,12.3965213,5.375002865,2.707580828,5.554484919,6.055984171,4.235689541,4.224857171,3.646226038,4.542844072,4.20046623,3.905609043,5.182537926,3.744604587,4.805308328,5.834800526,5.05582609,3.524749134,5.723260417,2.713293604,6.308218047,5.66299947,3.002280438,5.086019269,4.255913163,5.605339345,5.272047745,6.709577909,4.526906667,4.578768865,4.289997961,5.630634363,3.24775462,4.5397304,5.015581663,7.092290093,3.316865732,6.069007055,4.030143608,2.482834771,3.318410962,5.75295348,5.116127638,4.800174296,3.284467036,7.937948821,5.484654944,4.466341953,4.47751694,5.534144421,6.66536489,3.748007147,5.245414762,5.242472364,4.445918073,4.360482667,6.057329016,7.527093242,5.386201999,4.824939591,4.276722157,5.513035752,4.756891345,6.280853415,6.777316276,5.756210397,3.311523059,4.70675116,3.798609308,6.211948634,3.526979247,5.162343954,3.432887943,3.00137631,5.052511081,3.469110092,6.507938389,6.359364081,3.745655352,3.355578131,5.140911254,4.226013986,6.393168631,4.900235681,4.277391221,6.063408451,4.506220658,4.673216307,4.391742172,6.989196486,3.207128686,4.286458236,5.073790216,4.382989315,3.683329626,6.130031057,7.252838201,4.282450455,4.719139631,5.758397426,8.191073131,5.059607274,3.087264844,4.035095703,3.049630176,5.743237366,5.660267762,4.05373735,5.979321647,4.809405797,4.965934967,2.836632921,5.08324349,1.677233149,5.178316874,4.921037175,4.231529634,6.609766589,5.51019509,6.574756739,4.610053598,3.73064697,3.999381019,6.609149041,4.166583547,5.38843683,3.223147283,5.210795261,6.040079715,5.751332827,3.843250592,4.640432222,2.77745039,5.986614524,4.114134043
28.01025881,4.10657955,11.23306458,2.292697883,3.802715576,0.568568963,6.296784122,7.956223172,2.752545214,3.955563873,10.44063074,3.730345856,4.296495734,9.660983119,2.045172819,3.076133287,0.983395888,7.541392757,4.566896326,2.972229062,5.996042258,5.169561086,2.930195276,4.396880444,5.116427092,4.000232064,6.986949514,4.359487169,5.569953789,4.909593618,5.144774103,5.555369565,3.858566249,5.62938718,3.245995403,6.13362802,3.614857696,5.076779556,5.92667747,4.640029788,6.728982435,3.788453751,5.218758912,4.750061062,5.068985266,6.524639277,4.926091376,6.139142807,4.088370451,5.663460046,4.825616812,5.753344898,5.36388709,4.764538378,3.446532065,3.803058452,3.388202776,5.468300615,2.554036947,5.398900035,4.90696614,5.487937476,5.342320504,5.164010095,4.245728364,2.988289251,4.420377531,4.519692555,4.009882298,2.980305646,5.187125305,4.033991001,5.230075071,3.725835466,3.034781232,5.493572302,4.794112849,4.151084357,3.413860373,4.812119683,5.795213509,5.557173525,3.629292656,5.576245757,7.095214884,2.948614811,6.449242861,6.514439551,5.914836649,5.276579845,3.34833146,6.333925766,4.438153395,6.484944105,3.388812859,7.019591659,3.402294774,4.752948817,8.513563294,3.269710955,7.255524291,5.576806196,3.916121243,6.016176132,5.027888513,3.005437156,3.694725674,6.563949319,5.033576607,5.569945434,6.625663594,6.765054681,2.374328041,5.908876144,5.148583331,6.385942822,5.330932967,1.527896686,5.360820954,7.295738541,4.402202675,5.811536504,4.70741542,4.595556377,5.029765933,6.78491662,6.591118271,7.108900922,3.469970874,4.924624691,6.558535373,5.240742363,3.84273651,5.661439956,4.360677609,6.118437822,4.158111566,5.738146042,5.078046593,6.187796182,4.997908882,3.340050481,4.910558088,5.937221839,4.781151681,4.665271417,6.424322422,5.493851183,5.580736514,5.135582747,4.985980243
